date,channel,campaign_id,campaign_name,spend,impressions,clicks
2025-03-29,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,599.84,51544,1786
2025-03-29,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,699.05,247621,2864
2025-03-29,Meta,fb_prospect_02,FB – Prospecting Interest EU,557.45,188907,2238
2025-03-29,Referral,referral_mgm_01,Referral – Member Get Member,1883.91,0,0
2025-03-29,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,494.36,230006,1900
2025-03-29,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,504.4,236301,1751
2025-03-30,Google App Campaigns,goog_ac_01,Google – App Campaign NL,395.05,105628,1634
2025-03-30,Google App Campaigns,goog_ac_02,Google – App Campaign EU,399.43,106802,1646
2025-03-30,Google Brand Search,goog_brand_01,Google – Brand Search,157.93,10084,1397
2025-03-30,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,528.7,46059,1520
2025-03-30,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,671.98,209931,2326
2025-03-30,Meta,fb_prospect_02,FB – Prospecting Interest EU,653.81,224677,2865
2025-03-30,Referral,referral_mgm_01,Referral – Member Get Member,2110.56,0,0
2025-03-30,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,482.19,200078,1559
2025-03-30,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,487.83,224501,1812
2025-03-31,Google App Campaigns,goog_ac_01,Google – App Campaign NL,332.91,94010,1463
2025-03-31,Google App Campaigns,goog_ac_02,Google – App Campaign EU,318.57,84146,1329
2025-03-31,Google Brand Search,goog_brand_01,Google – Brand Search,107.2,7679,1076
2025-03-31,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,451.53,39374,1413
2025-03-31,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,469.33,154031,1681
2025-03-31,Meta,fb_prospect_02,FB – Prospecting Interest EU,538.55,184928,2321
2025-03-31,Referral,referral_mgm_01,Referral – Member Get Member,2024.92,0,0
2025-03-31,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,341.16,140586,1054
2025-03-31,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,393.97,161583,1236
2025-04-01,Google App Campaigns,goog_ac_01,Google – App Campaign NL,352.66,94270,1497
2025-04-01,Google App Campaigns,goog_ac_02,Google – App Campaign EU,332.93,91762,1434
2025-04-01,Google Brand Search,goog_brand_01,Google – Brand Search,119.17,8389,1375
2025-04-01,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,512.68,41988,1372
2025-04-01,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,529.26,174973,2051
2025-04-01,Meta,fb_prospect_02,FB – Prospecting Interest EU,467.85,166168,1992
2025-04-01,Referral,referral_mgm_01,Referral – Member Get Member,1516.97,0,0
2025-04-01,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,340.38,139306,1091
2025-04-01,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,419.41,195940,1696
2025-04-02,Google App Campaigns,goog_ac_01,Google – App Campaign NL,344.56,86858,1199
2025-04-02,Google App Campaigns,goog_ac_02,Google – App Campaign EU,321.85,88011,1349
2025-04-02,Google Brand Search,goog_brand_01,Google – Brand Search,120.02,7437,1209
2025-04-02,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,475.1,42233,1375
2025-04-02,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,567.19,185730,2173
2025-04-02,Meta,fb_prospect_02,FB – Prospecting Interest EU,466.55,149396,1863
2025-04-02,Referral,referral_mgm_01,Referral – Member Get Member,1423.13,0,0
2025-04-02,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,392.74,166511,1247
2025-04-02,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,396.85,168195,1359
2025-04-03,Google App Campaigns,goog_ac_01,Google – App Campaign NL,384.6,108499,1521
2025-04-03,Google App Campaigns,goog_ac_02,Google – App Campaign EU,343.96,87869,1218
2025-04-03,Google Brand Search,goog_brand_01,Google – Brand Search,130.54,9047,1431
2025-04-03,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,489.62,42447,1403
2025-04-03,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,467.54,163844,2027
2025-04-03,Meta,fb_prospect_02,FB – Prospecting Interest EU,493.47,156658,1825
2025-04-03,Referral,referral_mgm_01,Referral – Member Get Member,1977.34,0,0
2025-04-03,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,343.27,150697,1084
2025-04-03,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,410.37,172644,1498
2025-04-04,Google App Campaigns,goog_ac_01,Google – App Campaign NL,399.61,101482,1586
2025-04-04,Google App Campaigns,goog_ac_02,Google – App Campaign EU,427.94,115927,1810
2025-04-04,Google Brand Search,goog_brand_01,Google – Brand Search,156.41,9772,1504
2025-04-04,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,574.06,53375,1800
2025-04-04,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,636.64,223253,2762
2025-04-04,Meta,fb_prospect_02,FB – Prospecting Interest EU,674.86,231897,3016
2025-04-04,Referral,referral_mgm_01,Referral – Member Get Member,1635.44,0,0
2025-04-04,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,409.84,194249,1576
2025-04-04,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,461.22,188934,1631
2025-04-05,Google App Campaigns,goog_ac_01,Google – App Campaign NL,386.29,110784,1715
2025-04-05,Google App Campaigns,goog_ac_02,Google – App Campaign EU,379.91,106077,1593
2025-04-05,Google Brand Search,goog_brand_01,Google – Brand Search,133.8,9459,1358
2025-04-05,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,509.73,46619,1630
2025-04-05,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,570.72,202150,2281
2025-04-05,Meta,fb_prospect_02,FB – Prospecting Interest EU,635.15,214927,2342
2025-04-05,Referral,referral_mgm_01,Referral – Member Get Member,1591.52,0,0
2025-04-05,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,503.95,215114,1660
2025-04-05,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,439.28,197242,1549
2025-04-06,Google App Campaigns,goog_ac_01,Google – App Campaign NL,441.33,118608,1602
2025-04-06,Google App Campaigns,goog_ac_02,Google – App Campaign EU,478.56,134034,2004
2025-04-06,Google Brand Search,goog_brand_01,Google – Brand Search,131.36,8681,1259
2025-04-06,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,592.17,52439,1924
2025-04-06,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,673.3,227056,2619
2025-04-06,Meta,fb_prospect_02,FB – Prospecting Interest EU,559.76,196107,2231
2025-04-06,Referral,referral_mgm_01,Referral – Member Get Member,1689.62,0,0
2025-04-06,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,436.97,187147,1577
2025-04-06,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,483.6,228796,1730
2025-04-07,Google App Campaigns,goog_ac_01,Google – App Campaign NL,397.95,103346,1594
2025-04-07,Google App Campaigns,goog_ac_02,Google – App Campaign EU,323.19,89072,1426
2025-04-07,Google Brand Search,goog_brand_01,Google – Brand Search,105.94,7611,1163
2025-04-07,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,428.19,35782,1197
2025-04-07,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,509.05,172951,1942
2025-04-07,Meta,fb_prospect_02,FB – Prospecting Interest EU,529.18,182680,2014
2025-04-07,Referral,referral_mgm_01,Referral – Member Get Member,2327.81,0,0
2025-04-07,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,380.28,167673,1245
2025-04-07,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,427.91,175438,1265
2025-04-08,Google App Campaigns,goog_ac_01,Google – App Campaign NL,340.19,85859,1254
2025-04-08,Google App Campaigns,goog_ac_02,Google – App Campaign EU,354.87,97974,1531
2025-04-08,Google Brand Search,goog_brand_01,Google – Brand Search,110.13,7219,1185
2025-04-08,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,439.25,36149,1215
2025-04-08,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,498.76,162175,1895
2025-04-08,Meta,fb_prospect_02,FB – Prospecting Interest EU,479.64,156195,1854
2025-04-08,Referral,referral_mgm_01,Referral – Member Get Member,1727.61,0,0
2025-04-08,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,393.92,187931,1602
2025-04-08,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,412.96,178823,1382
2025-04-09,Google App Campaigns,goog_ac_01,Google – App Campaign NL,328.26,84521,1219
2025-04-09,Google App Campaigns,goog_ac_02,Google – App Campaign EU,398.97,101533,1409
2025-04-09,Google Brand Search,goog_brand_01,Google – Brand Search,124.33,8389,1321
2025-04-09,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,521.32,43832,1650
2025-04-09,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,579.84,181007,2230
2025-04-09,Meta,fb_prospect_02,FB – Prospecting Interest EU,561.83,180247,2259
2025-04-09,Referral,referral_mgm_01,Referral – Member Get Member,1820.82,0,0
2025-04-09,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,354.61,153036,1279
2025-04-09,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,384.85,158562,1182
2025-04-10,Google App Campaigns,goog_ac_01,Google – App Campaign NL,342.14,90817,1399
2025-04-10,Google App Campaigns,goog_ac_02,Google – App Campaign EU,350.37,100340,1566
2025-04-10,Google Brand Search,goog_brand_01,Google – Brand Search,117.48,8257,1157
2025-04-10,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,416.38,34187,1241
2025-04-10,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,527.87,176977,1917
2025-04-10,Meta,fb_prospect_02,FB – Prospecting Interest EU,524.93,178441,2208
2025-04-10,Referral,referral_mgm_01,Referral – Member Get Member,1291.1,0,0
2025-04-10,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,404.83,168711,1483
2025-04-10,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,424.72,200741,1644
2025-04-11,Google App Campaigns,goog_ac_01,Google – App Campaign NL,399.12,99716,1502
2025-04-11,Google App Campaigns,goog_ac_02,Google – App Campaign EU,469.61,121447,1930
2025-04-11,Google Brand Search,goog_brand_01,Google – Brand Search,132.77,9159,1431
2025-04-11,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,522.54,48271,1708
2025-04-11,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,677.3,210245,2558
2025-04-11,Meta,fb_prospect_02,FB – Prospecting Interest EU,694.15,227547,2981
2025-04-11,Referral,referral_mgm_01,Referral – Member Get Member,1641.51,0,0
2025-04-11,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,407.03,177662,1488
2025-04-11,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,512.97,241980,1928
2025-04-12,Google App Campaigns,goog_ac_01,Google – App Campaign NL,391.86,106736,1719
2025-04-12,Google App Campaigns,goog_ac_02,Google – App Campaign EU,444.27,109680,1799
2025-04-12,Google Brand Search,goog_brand_01,Google – Brand Search,153.37,10938,1740
2025-04-12,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,518.49,44115,1690
2025-04-12,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,659.78,231519,2590
2025-04-12,Meta,fb_prospect_02,FB – Prospecting Interest EU,629.54,215457,2379
2025-04-12,Referral,referral_mgm_01,Referral – Member Get Member,2143.35,0,0
2025-04-12,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,462.51,196530,1456
2025-04-12,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,511.37,232940,1978
2025-04-13,Google App Campaigns,goog_ac_01,Google – App Campaign NL,473.27,127065,1886
2025-04-13,Google App Campaigns,goog_ac_02,Google – App Campaign EU,408.54,101516,1438
2025-04-13,Google Brand Search,goog_brand_01,Google – Brand Search,137.16,8428,1377
2025-04-13,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,511.81,42776,1396
2025-04-13,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,610.84,197022,2281
2025-04-13,Meta,fb_prospect_02,FB – Prospecting Interest EU,684.53,210305,2490
2025-04-13,Referral,referral_mgm_01,Referral – Member Get Member,1827.96,0,0
2025-04-13,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,477.58,204940,1582
2025-04-13,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,510.26,239867,1864
2025-04-14,Google App Campaigns,goog_ac_01,Google – App Campaign NL,314.39,88201,1275
2025-04-14,Google App Campaigns,goog_ac_02,Google – App Campaign EU,325.51,87059,1414
2025-04-14,Google Brand Search,goog_brand_01,Google – Brand Search,125.07,8306,1343
2025-04-14,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,417.2,34450,1185
2025-04-14,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,532.18,169171,2125
2025-04-14,Meta,fb_prospect_02,FB – Prospecting Interest EU,547.85,178589,1948
2025-04-14,Referral,referral_mgm_01,Referral – Member Get Member,1688.85,0,0
2025-04-14,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,349.33,152354,1310
2025-04-14,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,347.74,154145,1318
2025-04-15,Google App Campaigns,goog_ac_01,Google – App Campaign NL,322.94,92365,1497
2025-04-15,Google App Campaigns,goog_ac_02,Google – App Campaign EU,384.43,108956,1518
2025-04-15,Google Brand Search,goog_brand_01,Google – Brand Search,111.06,7072,1099
2025-04-15,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,473.42,40854,1539
2025-04-15,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,502.05,173896,1938
2025-04-15,Meta,fb_prospect_02,FB – Prospecting Interest EU,532.65,174000,2104
2025-04-15,Referral,referral_mgm_01,Referral – Member Get Member,1604.7,0,0
2025-04-15,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,341.98,148103,1148
2025-04-15,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,369.27,163796,1386
2025-04-16,Google App Campaigns,goog_ac_01,Google – App Campaign NL,334.52,85198,1391
2025-04-16,Google App Campaigns,goog_ac_02,Google – App Campaign EU,323.89,83672,1247
2025-04-16,Google Brand Search,goog_brand_01,Google – Brand Search,125.26,8522,1356
2025-04-16,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,416.29,39495,1271
2025-04-16,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,488.8,151180,1648
2025-04-16,Meta,fb_prospect_02,FB – Prospecting Interest EU,473.19,159744,1857
2025-04-16,Referral,referral_mgm_01,Referral – Member Get Member,1592.11,0,0
2025-04-16,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,346.11,159545,1216
2025-04-16,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,398.83,187836,1534
2025-04-17,Google App Campaigns,goog_ac_01,Google – App Campaign NL,313.96,84592,1319
2025-04-17,Google App Campaigns,goog_ac_02,Google – App Campaign EU,361.82,99472,1342
2025-04-17,Google Brand Search,goog_brand_01,Google – Brand Search,126.27,8637,1348
2025-04-17,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,422.99,38792,1439
2025-04-17,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,526.45,167215,1908
2025-04-17,Meta,fb_prospect_02,FB – Prospecting Interest EU,507.17,155782,1838
2025-04-17,Referral,referral_mgm_01,Referral – Member Get Member,2061.54,0,0
2025-04-17,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,397.95,184489,1451
2025-04-17,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,382.96,175695,1424
2025-04-18,Google App Campaigns,goog_ac_01,Google – App Campaign NL,460.74,116517,1697
2025-04-18,Google App Campaigns,goog_ac_02,Google – App Campaign EU,417.64,107797,1455
2025-04-18,Google Brand Search,goog_brand_01,Google – Brand Search,153.87,9515,1395
2025-04-18,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,531.57,46022,1549
2025-04-18,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,634.17,220272,2555
2025-04-18,Meta,fb_prospect_02,FB – Prospecting Interest EU,596.0,207612,2366
2025-04-18,Referral,referral_mgm_01,Referral – Member Get Member,1943.14,0,0
2025-04-18,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,487.3,224352,1879
2025-04-18,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,413.69,171014,1330
2025-04-19,Google App Campaigns,goog_ac_01,Google – App Campaign NL,462.37,132499,1814
2025-04-19,Google App Campaigns,goog_ac_02,Google – App Campaign EU,401.45,103641,1530
2025-04-19,Google Brand Search,goog_brand_01,Google – Brand Search,134.44,9243,1483
2025-04-19,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,563.94,48455,1793
2025-04-19,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,658.97,212857,2752
2025-04-19,Meta,fb_prospect_02,FB – Prospecting Interest EU,616.51,201422,2617
2025-04-19,Referral,referral_mgm_01,Referral – Member Get Member,1749.65,0,0
2025-04-19,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,409.65,194611,1646
2025-04-19,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,514.12,243492,1875
2025-04-20,Google App Campaigns,goog_ac_01,Google – App Campaign NL,396.95,100520,1624
2025-04-20,Google App Campaigns,goog_ac_02,Google – App Campaign EU,468.02,124785,1730
2025-04-20,Google Brand Search,goog_brand_01,Google – Brand Search,138.73,8598,1331
2025-04-20,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,541.07,50050,1872
2025-04-20,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,561.4,201619,2501
2025-04-20,Meta,fb_prospect_02,FB – Prospecting Interest EU,682.04,225097,2947
2025-04-20,Referral,referral_mgm_01,Referral – Member Get Member,2136.81,0,0
2025-04-20,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,472.27,204999,1536
2025-04-20,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,420.36,194124,1542
2025-04-21,Google App Campaigns,goog_ac_01,Google – App Campaign NL,373.89,93835,1273
2025-04-21,Google App Campaigns,goog_ac_02,Google – App Campaign EU,355.52,95903,1581
2025-04-21,Google Brand Search,goog_brand_01,Google – Brand Search,120.26,8625,1271
2025-04-21,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,497.1,46650,1581
2025-04-21,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,538.98,181071,2332
2025-04-21,Meta,fb_prospect_02,FB – Prospecting Interest EU,538.23,179636,1992
2025-04-21,Referral,referral_mgm_01,Referral – Member Get Member,1819.06,0,0
2025-04-21,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,406.07,178280,1449
2025-04-21,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,428.92,182853,1483
2025-04-22,Google App Campaigns,goog_ac_01,Google – App Campaign NL,361.26,88746,1248
2025-04-22,Google App Campaigns,goog_ac_02,Google – App Campaign EU,393.4,106654,1736
2025-04-22,Google Brand Search,goog_brand_01,Google – Brand Search,133.7,8225,1344
2025-04-22,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,451.44,41518,1532
